CLUE,ANS,POS
"Prospect, view",vista,3
Social insect ,ant,1
Farm vehicle ,tractor,1
"Courting, romancing ",wooing,2
Not damaged in any way,intact,2
Underground cemetery ,catacomb,3
Boast ,brag,1
Giving way ,yielding,1
Come to a definite conclusion,resolve,2
Sea snail,whelk,2
Of scientists involved in legal investigations,forensic,1
Small bird; architect ,wren,7
Forgive ,excuse,2
Antelope,impala,2
Church residence ,parsonage,2
Gift; here ,present,1
Large African mammal,hippopotamus,3
Become more rigid,stiffen,1
Chic ,elegant,1
Ball game ,tennis,5
Eye problems causing blurred vision ,cataracts,3
Scope for freedom of action ,latitude,7
Face,visage,1
Church caretaker ,verger,2
OK,all right,3
Spring back ,bounce,3
Large deer ,caribou,15
Concave - sunken ,hollow,2
"Stage entertainment with sketches, songs and dance ",revue,5
