CLUE,ANS,POS,FOUND IN
Milky gem ,opal,12,Opal (milk opal variety)
Going in the same direction but always the same distance apart ,parallel,1,"Evelyn Witts, with my extensive background in linguistics and etymology, I would interpret this clue as describing ""parallel."" Here's a comprehensive list of parallel-related words:"
Tree-dwarfing art ,bonsai,6,Bonsai technique
Gulliver's first name ,lemuel,1,"Although not explicitly mentioned as such, Lemuel Gulliver represents a satire on English society and the human condition."
Medical care ,treatment,3,Hospital treatment
White heron ,egret,1,"Egretta  (Genus of herons, which are primarily white in color)"
"Martin --, US director ",scorsese,3,Scorsese's work reflects his passion for film history as well as a meticulous attention to detail in both technical aspects and narrative structure.
Part of the ear ,lobe,1,Lobule (ear lobe part)
Captivate ,enthral,2,Enthrall
Art of crafting objects from paper,origami,4,"Ability to visualize the final product from a flat sheet, which is essential in planning origami designs."
Albumen,egg white,2,"Egg white - The clear part of an egg that encases and protects the yolk, rich in protein and used as a binding agent in cooking and baking."
Slow lazy accent ,drawl,1,Drowsy drawl
Dealer in knives and forks ,cutler,1,Cutlery merchant
