CLUE,ANS,POS
An old servant or slavish person ,lackey,7
Someone not aristocratic or royal ,commoner,1
"Grew, progressed, evolved ",developed,1
Dignity and assurance of manner ,poise,1
Robbed with the threat of violence ,mugged,4
Supporter in a conflict,ally,1
Paradise,garden of eden,20
Sickness of the stomach ,nausea,6
"Parts, pieces, portions ",segments,1
Unrefined ,crude,1
Places of worship ,temples,4
Home county,kent,3
"Breaks out, gets away ",escapes,1
Stroll ,walk,1
Suffering of body or mind ,pain,1
Roman god ,cupid,16
Dishonest man ,rogue,12
Seeker of alms ,beggar,1
Eccentric person like peculiar sphere ,oddball,2
"View, judgement ",opinion,1
Cover with close-fitting surround ,encase,3
French soft cheese ,brie,1
"Small, sharp sliver",splinter,1
Golf peg ,tee,2
Reason for doing something ,motive,1
Small piece ,bit,9
Imposing ,stately,6
Visualise ,imagine,3
Transparent blocks that separates beams of light into all visible colours ,prisms,1
Legal representative ,lawyer,2
