CLUE,ANS,POS
"Refuse, litter ",rubbish,7
Merchandise ,wares,6
Baby's bed ,cot,4
Instrument for viewing at a distance ,telescope,2
(Of money) outstanding,owing,1
Stop doing something ,desist,2
Weak cry of young bird ,cheep,3
Sampled ,tasted,1
Steadfast ,immovable,20
Son of a sovereign ,prince,1
Over the moon ,ecstatic,13
Highly profitable ,lucrative,1
N. American native ,apache,11
Not able to be seen ,invisible,10
Type of fuel ,diesel,2
Vibrations ,tremors,11
Outlook or aspect ,prospect,7
"Worse fortune than is deserved, too bad ",hard luck,2
Governing body of the Roman Catholic church ,curia,5
