CLUE,ANS,POS,FOUND IN
Lingerie item -- fielding position ,slip,4,Shortstop Slips: Merging the concept of shortstop position with lingerie slippers or panties
Preparation used in setting hair ,gel,1,"Styling products (hair gel, mousse, pomade)"
Dog -- tooth,canine,1,Canine dentition
Remove unwanted hair ,shave,13,Shave-off (for a more precise term)
View ,look,1,Perspective or outlook on something
Go in ,enter,1,Enter confidently
Hindu body work ,yoga,3,Asana practices in yoga
Black leopard ,panther,1,"Panthera pardus - the scientific name for a black panther, which is an intergeneric hybrid between a jaguar (Panthera onca) and a leopard (Panthera pardus)."
"Skill, cunning ",craft,8,Crafty aptitude
Jail ,incarceration,7,Incarceration place
Food flavourings from Pisces ,spices,5,Neptunian spices (flavorful seasonings inspired by marine life from the sea)
Tradition - rate of consumption,usage,2,Usage frequency: How often an item is consumed within a given period.
Pacifist leader during India's struggle for independence ,gandhi,1,Mahatma Gandhi
