CLUE,ANS,POS
High-pitched and sharp ,shrill,8
Sweetener ,sugar,1
Enclosed drain under a road or railway ,culvert,1
Prepared ,ready,1
Feed ,nourish,1
Perimeter ,circumference,4
Group formed to limit competition ,cartel,1
Trojan hero,hector,2
Inequality ,disparity,1
Intrepid ,fearless,1
The largest flatfish ,halibut,1
Spanish painter born in Greece ,el greco,1
Ships travelling together ,convoy,2
Finally ,at last,1
1966 Michael Caine film,alfie,2
Happy-go-lucky ,carefree,1
"""Dutch"" tree",elm,3
Small particular part,detail,6
Baby frogs ,tadpoles,1
Tether,leash,11
Tiredly ,wearily,9
Shouting ,yelling,1
Installer of mains-powered equipment ,electrician,1
Joint of the body ,shoulder,4
Of little importance ,trivial,3
Hitch ,snag,5
Diplomatic messenger ,envoy,1
Fossilised resin ,amber,1
Graduates of a college ,alumni,1
