CLUE,ANS,POS
Group of sports clubs; about three miles ,league,1
Dress ,attire,1
"Deface, break ",damage,6
Reflection of sound wave ,echo,1
Reddish-brown semi-precious stone ,jasper,3
Collection of items handled together ,batch,8
Aristocracy ,nobility,1
"Unreal, fanciful ",illusory,8
"Hot and bothered, rattled ",flustered,1
Supervises ,oversees,2
Difficult to catch ,elusive,1
Formed a mental image ,imagined,2
Finish school or a relationship ,break up,1
Handed down,bequeathed,5
One-wheeled conveyance,unicycle,1
Slang for go away ,beat it,2
"Blemish, fault ",defect,2
"Tedious, of no interest ",boring,1
Social indiscretion ,faux pas,2
Large jug ,pitcher,1
Heavy tropical cane used in furniture ,bamboo,2
"Woven, knitted or felted cloth ",fabric,1
Remove from membership ,expel,1
Pleasure-seeker ,hedonist,1
Clergymen ,ministers,2
Food from milk thickened with bacteria ,yogurt,1
Full DNA sequence ,genome,1
Artificial language ,esperanto,1
Keats's immortal Bird ,nightingale,2
Complete colour range ,spectrum,1
Cooking pot ,saucepan,2
Large scissors as for removing wool from sheep ,shears,1
"Bombardments, onslaughts ",barrages,1
Submissive ,passive,8
Disregarded ,ignored,1
"Hieronymus --, painter ",bosch,1
Local government division ,borough,1
