CLUE,ANS,POS,FOUND IN
Something seldom seen ,rarity,12,Rarity itself
High-quality tea ,darjeeling,8,Fine-grade Darjeeling
Barred enclosure for animals ,cage,11,Cage (for smaller animals or birds)
Mischievous fairy ,pixie,6,Naughty pixie
Expressive movements ,gestures,8,Emphatic gestures
A bonus ,plus,2,Surplus
Great Greek author of the Odyssey ,homer,2,"In comparison to ""Life of Pi"" by Yann Martel, which is a contemporary novel written as prose with a clear beginning, middle, and end, Homer's works are structured differently."
Leafy dishes ,salads,8,Mustard green salads
Intoxicating drink ,alcohol,9,Alcoholic drink
Grill for outdoor cooking ,barbecue,6,Barbecue pit
One from Salonika ,greek,4,Greek-Jewish descent
Prison accommodation,cell,1,Cellblock lodging
Of the stars,astral,16,Astral plane (in various cosmologies and metaphysics)
