CLUE,ANS,POS
Meal ,dinner,3
Pisa has a leaning one ,tower,1
Wood-wind instrument ,oboe,3
Early nineteenth century anti-machinery demonstrator ,luddite,1
"Incompetent, clumsy",inept,1
Snowstorm ,blizzard,1
Mass for the dead ,requiem,1
Something with independent existence ,entity,6
Inflammatory skin condition ,eczema,1
Horse-like striped beast ,zebra,1
Part of a garment covering the arm ,sleeve,1
(Food) consumer ,eater,1
Horizontal beam over a doorway ,lintel,4
Annual ,yearly,1
"Unlucky, destined to lose ",ill-fated,15
