CLUE,ANS,POS
Of the sea,marine,2
In chains,shackled,2
Say or do again ,repeat,1
Gratuity ,tip,1
Ice-cream dessert ,sundae,1
Ointment for the kisser,lip balm,1
Traditional rounded boat with wicker frame ,coracle,1
Food pulp in stomach ,chyme,1
Person who murders a parent ,parricide,2
Handsome Greek loved by Aphrodite ,adonis,1
Name written by its owner ,signature,2
"Flaw, imperfection ",defect,1
Instructions for cooking ,recipe,1
Sceptical ,cynical,6
Official orders or decrees ,edicts,3
Underground passage ,tunnel,1
Eastern greeting ,salaam,13
"Allotted, ascribed ",assigned,1
Put up with ,tolerate,2
Large organ of body ,liver,1
Money (of a country) ,currency,1
Track for takeoff and landing ,runway,1
Evenhandedly ,fairly,1
Daisylike flower ,aster,3
Commodities,merchandise,3
Faucet ,tap,1
Swiss ski resort,zermatt,1
Carers of the sick ,nurses,1
Argument ,debate,1
Draw forth ,evoke,13
Italian rice dish ,risotto,1
Absolutely necessary ,essential,1
Lodgements or down payments ,deposits,1
Bird of prey ,falcon,3
"Group, maybe criminal ",gang,1
"Pointless, a waste of effort ",futile,1
Cover for head and shoulders,shawl,4
Snuggle ,nestle,12
Greek letter R ,rho,1
"Endeavour, try ",attempt,1
"Primitive, porous, marine animals ",sponges,1
Intersection ,crossroads,1
The highest point ,summit,2
Flat rectangular structure in house for putting things on ,shelf,1
Minimise the importance of,play down,6
Spear ,lance,1
