CLUE,ANS,POS
German submarine ,u-boat,1
Ben Hur's car ,chariot,1
Unsurprising,predictable,1
From the time that ,since,1
Greater in size ,larger,1
Unit of length ,inch,4
Ugly sight ,eyesore,1
Dentures ,false teeth,1
Reasonable ,logical,3
Personal views ,opinions,2
Of the same value ,equal,1
Ethylene glycol ,antifreeze,1
Zodiacal bull ,taurus,1
Worshipped and venerated ,adored,2
Member of orchestra,cellist,2
House of concubines ,harem,2
Grown-ups ,adults,1
Danger ,hazard,2
Bad luck,misadventure,15
Dorset seaside resort ,swanage,5
Gobbledygook,gibberish,4
To do with sense of touch ,tactile,2
