CLUE,ANS,POS
Wandering ,nomadic,2
Stick (to) ,adhere,1
Hardwood ,teak,6
Go in ,enter,1
Irritating ,irksome,11
Hindu body work ,yoga,1
Ring-shaped ,circular,1
One-storied dwelling ,bungalow,1
Arithmetic calculation ,addition,1
One who believes there is no god,atheist,1
"'Refrain from, stop (6)' ",desist,4
Facade ,frontage,3
Gifts,donations,5
"Sea-god, son of Poseidon ",triton,1
Shut ,closed,1
Unexpected failure or error ,glitch,1
Set in the soil for growth ,planted,2
Dance originating in Cuba ,rumba,4
Metal fixing pin ,rivet,5
Oration,speech,1
Togetherness ,unity,1
"Juicy stone-fruit, orange-pink when ripe ",apricot,2
Cessation of hostilities to allow peace talks ,truce,1
Normal ,usual,6
