CLUE,ANS,POS,FOUND IN
Food for queen and larvae ,royal jelly,1,Royal jelly - The exclusive secretion used as a primary source of nutrition for the queen bee and her developing larvae in a honeybee colony.
Caw ,croak,2,Croak (associated with sounds of frogs but can also be used metaphorically for human speech)
Organisation's influence in the community ,outreach,8,Outreach programs
Pulled along roughly ,dragged,6,Dragged forcefully
In reserve; remark ,aside,7,Set aside
Solid - business ,firm,5,"Firm (as in ""investment firm"")"
Shore ,coast,2,Coastline
Knee-cap ,patella,1,Patella - The actual name for knee-cap in anatomy and medical context.
Cry like a wolf,howl,1,Howl as a lone wolf
Wide area ,expanse,6,Large expanse
Chess piece ,knight,5,"Knight: Unlike other pieces, knights have a unique 'L'-shaped move which allows them to jump over others"
Tribe ,clan,1,Clans
Eye inflammation ,iritis,11,Iritis or Anterior Uveitis
Areas for target practice ,ranges,7,Combat ranges
Buyers' line,queue,1,Purchasers' queue
