CLUE,ANS,POS
"Abode, home ",residence,2
Retail worker,shop assistant,5
Sense organ ,ear,2
Healing ointment ,balm,3
At the back of a ship,aft,2
The home of sherry ,jerez,1
Small silky-haired spaniel ,maltese,2
4840 square yards ,acre,1
Glance over ,scan,1
Set of clothes ,outfit,8
Course to be taken by an aircraft ,vector,9
Female sheep ,ewe,1
Cinema attendant ,usher,1
Greek teller of animal tales with a moral ,aesop,1
Whisper,murmur,1
Subdue by greater strength or numbers ,overpower,1
"Declare confidently, promise ",assure,3
Captain after Moby-Dick ,ahab,14
Song of loyalty ,anthem,1
Noble gas used in illuminated signs ,neon,2
Strokes or fondles ,caresses,1
Hang down or be connected to something ,depend,11
"Tube for air, cables, etc ",duct,4
