CLUE,ANS,POS,FOUND IN
Set of rungs ,ladder,1,Ladder steps
Page or foliage ,leaf,2,Paperleaf (a term that might be used poetically for leaves of a book)
Policeman; metal ,copper,1,Copper Constable
Osculating ,kissing,15,Kissing curve
Fishing boat ,trawler,9,Smack (traditional English sailing trawler used as fishing boats)
In the vicinity ,about,12,Aroundabout
Not to mention - much less - avoid,let alone,2,"Beyond consideration, let alone sidestep"
Letters denoting holder of university doctorate ,phd,1,PhD-holder
Venerate ,respect,12,Respect deeply
Take possession of house - again ,reoccupy,17,Reoccupy the premises
Indication,sign,1,Signal
Wrapped around with string ,twined,12,Twisted fable (a story with intertwined elements like strands of string)
"Identifying, citing ",naming,17,Naming sources
"Cogito, ergo sum man ",descartes,3,"Philosopher (someone deeply engaged with thinking, akin to Descartes' reflection on existence)"
"Serious, formal",solemn,3,Solemnity
That is (Latin),id est,1,Id est (it is)
Praise insincerely ,flatter,1,Flattery
Seat ,chair,3,Chairperson
