CLUE,ANS,POS
American term for swede ,rutabaga,1
Weighty book ,tome,20
Landslide,avalanche,4
Rascal ,scamp,5
Imbibes knowledge ,learns,2
Backside,posterior,9
"Uncover, expose to view ",expose,2
Large flightless bird ,ostrich,1
Fond of games ,playful,5
"-- Rodin, French sculptor ",auguste,1
Entertained ,amused,1
Unwanted gift ,white elephant,17
Occurrences ,events,1
International treaty ,pact,7
Missive ,letter,2
Language of Iran ,farsi,2
Shop assistant ,salesperson,2
Joke; silencer ,gag,16
Lazy ,idle,1
Stone-throwing weapon ,catapult,2
Study of language and its structure ,linguistics,1
Throw about ,scatter,1
Reduce by a factor of two ,halve,1
Deliver from harm ,rescue,2
Medieval weapon or kind of spice ,mace,1
Food passed through a liquidiser ,puree,2
Surviving fragment,remnant,2
OT prophet ,ezekiel,3
Present in great quantity ,abundant,1
