CLUE,ANS,POS,FOUND IN
Remains of tree - puzzle ,stump,8,Crumbled stump
Bird kept for eggs and meat ,fowl,6,Fowl raised for egg production
Monarch ,queen,1,"King or queen (in the context of a monarchy, which is a form of government with one person as head of state)"
Aromatic plant,herb,4,"Rosemary: With a woody, earthy scent, rosemary is often used in culinary dishes and as an herb for natural cleaning products."
Rubbish dropped ,litter,2,Littered refuse
Backpacking ,trekking,6,Trekking accessories
Give satisfaction ,please,8,Pleased
Technical kit ,apparatus,10,Technical apparatus
Part of finger ,nail,5,Digit ray (related anatomically but refers more to the entire structure including nails)
Normal ,usual,1,Standard or usual
