CLUE,ANS,POS,FOUND IN
It carries genetic information ,dna,1,DNA (Deoxyribonucleic Acid)
Skin disorder,eczema,2,"Eczema - An itchy, red rash caused by inflammation of the skin."
Child's plaything ,toy,2,Toy car
Cowboy's rope ,lasso,1,Lasso - A type of rope used by cowboys to catch cattle or horses.
Ancestor ,forebear,13,Forebearer 
Area of bad housing ,slum,1,Slums
Abject ,wretched,11,Wretched - extremely unhappy or unfortunate; pitiful in condition.
Satirical sketch ,skit,9,Skit (short satirical performance)
"British agent associated with Burgess, MacLean ",philby,1,Kim Philby - A high-ranking member of the British Secret Intelligence Service (MI6) who was later revealed to be a Soviet double agent.
Egyptian port and canal ,suez,3,"Port Said - An Egyptian city located on the Mediterranean coast, serving as a vital port and an international shipping hub due to its strategic location along the Suez Canal."
Angles,corners,12,Corresponding angles - Angles in matching corners when two lines are crossed by another line (transversal)
