CLUE,ANS,OUTPUT
Self-love ,narcissism,[]
Focal point for Mass ,altar,[]
Gangster's tart ,moll,[]
Season of falling leaves ,autumn,[]
Moll Flanders author ,defoe,"['On tap', 'Abundant', 'Easily obtainable', 'Accessible', 'Obtainable on demand', 'At-hand', 'Handy', 'Quickly available', 'Immediate', 'Instantly obtainable', 'Convenient', 'Readily accessible', 'Within reach', 'Available at short notice', 'Up-to-the-minute', 'Promptly available', 'Quick-fetching', 'Straightforward to obtain', 'Directly obtainable', 'Instantaneously accessible']"
Small close-knit group,clique,[]
Slack,loose,"['Convenient', 'Promptly available', 'Available at short notice', 'Up-to-the-minute', 'Instantly obtainable', 'Abundant', 'Easy to obtain', 'Easily obtainable', 'Convenient', 'Easily accessible', 'Handy', 'readily available', 'On tap', 'readily available', 'readily obtainable', 'readily at hand', 'readily available', 'readily at the ready', 'readily available', 'readily available']"
Barbarian ,goth,[]
Roman god of the sea ,neptune,[]
Queen of fairies ,titania,[]
Motherly,maternal,"['On tap', 'Abundant', 'Easily obtainable', 'Accessible', 'Obtainable on demand', 'At-hand', 'Handy', 'Quickly available', 'Immediate', 'Instantly obtainable', 'Convenient', 'Readily accessible', 'Within reach', 'Available at short notice', 'Up-to-the-minute', 'Promptly available', 'Quick-fetching', 'Straightforward to obtain', 'Directly obtainable', 'Instantaneously accessible']"
Doctor -- (Marlowe) ,faustus,"['The pattern is words that match the template ""<</SYS>>""', 'On tap', 'Abundant', 'Easily obtainable', 'Accessible', 'Obtainable on demand', 'At-hand', 'Handy', 'Quickly available', 'Immediate', 'Instantly obtainable', 'Convenient', 'Readily accessible', 'Within reach', 'Available at short notice', 'Up-to-the-minute', 'Promptly available', 'Quick-fetching', 'Straightforward to obtain', 'Directly obtainable', 'Instantaneously accessible']"
The mythical giant with a single eye in the middle of his forehead ,cyclops,[]
Lacking any ethical sense ,amoral,[]
Simple and guileless,naive,"['At hand', 'Convenient', 'Easy', 'Instant', 'Immediate', 'On tap', 'Quick', 'Prompt', 'Ready', 'Instantly', 'Timely', 'Up-to-date', 'Conveniently', 'Conveniently', 'Timely', 'Promptly', 'Conveniently', 'Conveniently', 'Promptly', 'Timely']"
Rope loop ,noose,[]
