CLUE,ANS,POS
Confess and permit entrance ,admit,1
Sudden attack ,assault,1
"Feature, quality ",characteristic,2
Seaweed ,kelp,2
Immature state ,childhood,2
S African currency ,rand,1
Order to be off the streets by a certain hour ,curfew,1
Kenyan capital ,nairobi,1
Yearn ,ache,2
From one side to another,across,1
"Prefix meaning life, of living things ",bio,1
Compartment for baking ,oven,1
Main tower of a castle ,keep,1
Paradise ,eden,2
Self-evident truth ,axiom,1
"Turn to (for information, authorisation etc)",refer,6
Andean beast of burden ,llama,1
One hooked on something ,addict,1
Fin on the back of a fish ,dorsal,3
Unwillingness to respect the views of others ,intolerance,1
OT book; figures ,numbers,20
Great fear,terror,2
Suntanning ,bronzing,1
Universe ,cosmos,1
