CLUE,ANS,POS
Book published once a year ,annual,1
"Succeed, flourish ",prosper,1
Baseball player - bowl,pitcher,1
Warming alcoholic drink with sugar and spices ,mulled wine,1
Mirror or similar object ,reflector,8
Ease ,comfort,2
Unclean or indecent ,dirty,1
Traveller not driving ,passenger,1
Impedimenta ,baggage,1
Pointed tool for writing ,stylus,1
Edible flatfish ,lemon sole,17
Selection of small dishes served in Greek or Turkish cuisine,meze,1
F Scott Fitzgerald wrote ''The Great .....'' ,gatsby,1
"Animal fat used in candles, soap etc ",tallow,1
Hillock ,knoll,2
Japanese artist ,hokusai,1
Military land force ,army,1
Using compulsion,coercive,1
Horse-drawn vehicle ,carriage,1
Barren ,sterile,2
Capable of being heard ,audible,1
Ought to ,should,1
Swelling of a blood vessel,aneurysm,13
Long narrow range of hills ,ridge,2
Forearm bone ,ulna,2
"Large, indefinite number ",numerous,4
Animal's lair ,den,2
