CLUE,ANS,POS,FOUND IN
Tree-dwarfing art ,bonsai,5,Bonsai tree adaptation
Small fly ,midge,3,Midges
Medical care ,treatment,2,Clinical treatment
It used to be Constantinople ,istanbul,1,Formerly Istanbul
Part of the ear ,lobe,6,Earlobe
Captivate ,enthral,2,Enthralling
Disappear gradually ,fade out,6,Gradually fade out
Art of crafting objects from paper,origami,1,"Origami: The Japanese art of folding paper into intricate shapes and designs, ranging from animals and flowers to geometric patterns."
Storage space for fodder,silo,7,Grain silo
Dealer in knives and forks ,cutler,2,Cutlery merchant
Man's servant ,valet,16,Valet (male personal attendant on the social class of a nobleman or wealthy person)
Underground room ,cellar,4,Underground cellar
Incisive ,penetrating,18,A penetrating analysis
