CLUE,ANS,POS
Formerly capital of Nigeria ,lagos,1
Deliberately avoid ,shun,13
"Be present at, turn up for ",attend,1
Low-ranking naval officer ,ensign,1
Motor fuel ,diesel,1
West African country ,mali,6
Major Asian river ,indus,6
Musical instrument like a small guitar ,mandolin,6
Emphasis; turn rapidly ,spin,1
Demand firmly ,insist,3
Branch of mathematics ,algebra,1
Underground passage ,tunnel,1
"Adversary, antagonist ",opponent,3
Regular habit ,ritual,9
Largest city in New Mexico ,albuquerque,1
One receiving medical care ,patient,1
Loud cry of a bull ,bellow,1
Discomfort due to changing time zones when flying,jet lag,1
