CLUE,ANS,POS
Occupant ,resident,1
Nevertheless ,even so,4
"Extinguish, wipe out ",eradicate,5
'Many are called but few are ...' ,chosen,1
Narrow road ,lane,1
Baleful ,ominous,19
Cheap and poorly made ,shoddy,1
Young geese ,goslings,1
Opera by Verdi ,il trovatore,4
Trainee officer ,cadet,5
Extra payment ,bonus,1
Achieve successfully ,accomplish,4
Ovine animal-keeper ,shepherd,2
French spa town,vichy,11
Between red and yellow ,orange,1
People of high birth,gentry,16
"Call on, go to see ",visit,1
Wash ,bathe,8
