CLUE,ANS,POS
South Pacific member of the Commonwealth ,fiji,4
Subcontinent ,india,1
Small in length ,short,2
Supplicated,prayed,1
Moved smoothly ,slid,2
That which is aimed at ,target,1
"'Jeers, provokes (6)' ",taunts,1
Mediocre ,average,1
Peculiar in behaviour ,quirky,1
Conflict ,strife,15
Flax fabric ,linen,1
University teacher ,lecturer,2
Organic matter in topsoil ,humus,1
Eraser in bridge ,rubber,2
Husks of cereal grain,bran,1
Pull a face ,grimace,1
Dying coals in fire ,embers,3
Parisian tower designer ,eiffel,1
One in loco parentis ,guardian,1
"Career, calling ",vocation,1
