CLUE,ANS,POS,FOUND IN
Nauseous when flying,airsick,14,"The term 'airsick bag', a common item found in airplane lavatories."
.... sapiens is the human species ,homo,1,Homo sapiens are humans
Agricultural labourer of low status ,peasant,2,"Peasantry (referring generally to people who work and live off the land, particularly those with little power or wealth)."
Stamped addressed envelope (abbr.) ,sae,5,SAE - Stamped Addressed Envelope
Small cake or bread roll ,bun,15,Bundevara
Tics ,spasms,3,Involuntary spasms
Polish; glow ,shine,9,"Oświeżenie (Revival; as in something rejuvenating that makes one ""shine"")"
Beatle ,ringo,5,Ringo (Ringo Starr)
Miniature whirpools ,eddies,17,Surges (localized surges can form eddies in water bodies)
Early string instrument ,viol,3,"Vielle (A medieval European bowed string instrument, precursor to the violin family)"
Uttered - bicycle wheel part ,spoke,1,"The word ""uttered"" suggests something has been spoken or made audible, which can relate to spinning parts on a bike."
