CLUE,ANS,POS
Professional misconduct,malpractice,1
Responsibility or burden ,onus,3
Ancient two-handled jar ,amphora,1
One wearing clothing typical of the opposite sex ,cross-dresser,1
State of being held prisoner ,captivity,1
Area of land feeding one river ,drainage basin,2
Brilliant - dazzling,scintillating,16
Underneath ,below,2
Nothingness ,nullity,3
Dessert ,pudding,1
Group of things that belong together ,set,13
More ill ,sicker,1
Anticipate ,foresee,8
World War I battlefield,ypres,1
Small leaflet ,pamphlet,3
Groups or witches ,covens,1
Gesture expressing unconcern,shrug,1
Workplace using non-union labour ,open shop,2
Belgian city,antwerp,1
Sports or entertainment venue ,arena,1
