CLUE,ANS,POS
Prolonging vowel sounds in speech ,drawling,1
Sycophant ,toady,5
"Rue, repent ",regret,1
Astrological band of the sky with 12 signs ,zodiac,1
Route ,path,3
Rich fabric ,velvet,1
Easily sacrificed ,expendable,1
Nocturnal bird ,owl,1
Imaginary white horse with long horn ,unicorn,1
Pier ,jetty,8
Massage ,knead,2
Drug reducing cholesterol,statin,1
Repair ,mend,2
Central mass of a cell ,nucleus,1
Subtropical shrub or tree ,acacia,1
Sets to face east ,orients,1
A tooth on a wheel ,cog,1
Remember ,recall,1
Hand implements ,tools,3
