CLUE,ANS,POS,FOUND IN
Feeling loss ,mourning,2,"Mourning - expressing deep sadness or lamentation, typically at the loss of a loved one."
Oceanic gull ,kittiwake,3,"Black-legged Kittiwake - Numerous small, slate-gray gull with a black band across the lower legs and long wingspan."
Not awake ,asleep,1,"Asleep - In a state of rest, typically characterized by reduced consciousness and inactivity."
Christopher Robin's bear ,pooh,1,Winnie-the-Pooh
Head of corn ,ear,1,"Cob - The central part of an ear of corn, made up of many rows of kernels."
Of system of land-holding in Middle Ages ,feudal,1,Feudalism
Latin American ballroom dance ,paso doble,4,"Paso Doble - Inspired by Spanish bullfighting, with dramatic poses and strong beats."
Reptile with shell,tortoise,12,Galápagos tortoise
Evil in nature ,malign,15,Malignant
Abstaining from alcohol ,teetotal,2,Teetotaler
Fur trimming on royal robes ,ermine,7,Ermine fur trim
