CLUE,ANS,POS
Starter ,beginner,1
"Seize, usually for ransom",kidnap,1
Retaliation ,revenge,1
"Sheila from Sydney, perhaps?",aussie,5
Wading bird ,avocet,9
Venetian waterman ,gondolier,1
Shape of new moon ,crescent,1
Illegal importer ,smuggler,1
Joy,elation,2
Farm pen ,sheepfold,12
"Secretion, deficiency of which results in diabetes",insulin,1
Draw near ,approach,1
Set of beliefs ,doctrine,3
Handsome young man of Greek mythology ,apollo,2
Frame of mind ,mood,10
Turkish port ,istanbul,1
Repairing ,fixing,2
Male horse for breeding,stallion,1
