CLUE,ANS,POS
"Admittance, entree ",access,13
Coniferous trees ,larches,18
Alter ,change,2
Land surrounded entirely by water,isle,1
"Support, maintain ",uphold,11
Niggardly ,stingy,1
"Bolstered, sustained ",supported,12
Cadaverous ,gaunt,2
Summer trousers ,shorts,2
Large airship ,zeppelin,1
Prove - protest ,demonstrate,1
Legally responsible ,liable,2
Fly larva ,maggot,1
Petty quarrel ,spat,1
North African city ,tunis,2
Deserter ,renegade,7
Haitian city,port-au-prince,1
Desert illusion ,mirage,2
Mechanical man,android,3
