CLUE,ANS,POS
Hired murderer ,assassin,2
Stretch of time ,period,4
Steven Redgrave's sport,rowing,2
Rope for restraining animal (6) ,tether,2
Aviator ,pilot,1
Examination of component parts ,analysis,1
Respect ,deference,3
Perfect combination of people for a task ,dream team,1
"Inordinate, unreasonable ",excessive,1
A brainwave?,idea,1
Officials to ensure fair play ,referees,1
Considers or believes likely ,suspects,2
Italian wine ,chianti,1
"Disdain, disrespect ",contempt,1
Antagonistic ,hostile,3
Amphibian - a Ken Livingstone pet?,newt,4
Newspaper with half-size pages ,tabloid,2
Track performer ,athlete,1
