CLUE,ANS,POS
Large waterbird ,goose,1
Culinary herb ,thyme,1
One bringing charges ,accuser,11
Dawn to dusk ,daytime,1
Cymru ,wales,1
Underside,bottom,3
Dispute (a statement) ,challenge,14
Smoke-stack ,funnel,4
Mongrel - cross,hybrid,1
Possibly,maybe,1
Painful heart condition ,angina,1
European river ,danube,2
Articulate ,eloquent,4
Iran's capital ,tehran,1
"Of better quality, like American lake ",superior,1
Exclamation of misfortune ,alas,1
Temporarily inactive ,dormant,1
Blacksmith's block,anvil,1
Take out ,extract,1
