CLUE,ANS,POS
Grain - whiskey - port ,rye,5
Putrid ,rancid,14
Not guilty ,innocent,1
Asparagus shoot,spear,3
Situation in which no progress can be made ,impasse,1
Agreement between states ,treaty,1
Micro-organisms ,bacteria,1
Insurance statistician ,actuary,1
"Declare, proclaim ",announce,1
Precise ,exact,2
Brightly-coloured tropical bird ,parrot,8
The quality that makes something what it is ,essence,1
Without knowledge,ignorant,1
Fluid that removes heat ,coolant,2
A long groove or deep wrinkle ,furrow,1
Buddhist monk ,lama,5
Something that draws visitors ,attraction,1
Path or track through wild country ,trail,1
Blood vessel; important route ,artery,1
Iran's capital ,tehran,1
Hunting dog ,foxhound,13
Annexe,addition,18
Direction of movement on dial ,clockwise,1
"Chiefly, for the most part",primarily,1
Piercing cry ,scream,4
Woe,misery,5
Perforate ,pierce,2
Development. maturation ,growth,1
Sudden urge to act ,impulse,2
Large body of water ,ocean,1
Procession of vehicles travelling together ,convoy,1
"Dried grapes, nice in cakes ",raisins,1
Raise in status or quality ,upgrade,10
