CLUE,ANS,POS
Ancient stringed instrument ,lyre,1
Drinker's paunch ,beer belly,1
Baked fruit pudding,apple crumble,1
Unmoving yet ,still,4
No speed required for poetic metrical foot ,spondee,4
"Guard, keeper ",warden,1
Life-supporting gas ,oxygen,1
Irrational fear ,phobia,1
Thoroughfare ,avenue,3
Those fully grown ,adults,2
Grain-stores ,silos,2
Imperial land measurement ,acre,1
Film ,movie,1
Forgive sins,absolve,1
Formerly Nyasaland ,malawi,1
"Eg, eagle, hawk, owl ",bird of prey,2
"James --, fourth US president ",madison,1
Book of maps ,atlas,1
Amiss ,awry,6
Artillerymen,gunners,1
Arab sailing ship ,dhow,1
Bequest ,legacy,2
Aristocratic lady,countess,5
