CLUE,ANS,POS,FOUND IN
Thou,you,9,"Whence comest thou? (archaic, asking from whom you come using ""thou"")"
Laconic ,terse,18,Terse commentary
Cherish a desire,hope,13,Coveted hope
Small mouse-like rodent ,vole,13,Microtus (genus including some smaller voles)
Step on dry land,disembark,1,Disembarking
Gem ,jewel,4,Crown jewel
Thrill,excite,13,Edge of excitement
Tedium,ennui,9,Ennui (a feeling of listlessness and dissatisfaction)
Taking to be the case ,assuming,1,Assumingly
'Lolita' author ,nabokov,1,Vladimir Nabokov
Lift or hold something to assess its weight,heft,4,Check for heftiness
Turn hide into leather ,tan,1,Tanning
Green part that forms a flower's calyx,sepal,1,Sepals
Jamaica pepper ,allspice,7,Pimento (allspice berry)
U2 guitarist ,edge,14,The Edge (their iconic guitarist and keyboard player)
Touching ,handling,2,Handling delicately
Lapse against moral law ,sin,10,Sinful action
Cried out,yelled,3,Yelled out
Former name of Ho Chi Minh City ,saigon,1,Saigon (before the renaming post-Vietnam War)
Vividly described ,graphic,4,Graphically vibrant
"Beethoven or Mozart, say ",composer,2,Master composer
Volcanic matter ,lava,4,Lava fragments
Ore ,mineral,3,Mineral deposit
Round Table king ,arthur,12,Arthurian legend
Highest part; coin ,crown,13,Crown (metaphorically)
Two-masted sailing vessel ,ketch,10,"Ketch (if one mast smaller than the other, but could be misinterpreted as a two-masted vessel)"
Put on clothes ,dress,1,Dressed up
Feline shriek,caterwaul,7,Caterwauling (though more human-like)
Part of an act ,scene,15,Emotional breakdown scene
"Eg, gun ",weapon,2,Weaponry
