CLUE,ANS,POS
Maker of hats ,milliner,1
Nullify ,negate,6
Consumed ,eaten,1
Build ,construct,1
Incarnation of Vishnu ,rama,10
Unit of capacity,pint,5
Bird ,canary,10
Jewish teacher ,rabbi,1
Large crustacean ,lobster,1
Phantasmal ,ghostly,1
Scrap of food ,morsel,2
Unrestrained; wasteful ,extravagant,1
Unremitting ,ceaseless,10
Plant fibre used for ropes ,sisal,1
Rare mountain cat ,snow leopard,1
Zero ,nil,1
Spying ,espionage,7
Friend ,mate,4
Sudden sensation of excitement ,thrill,1
Apertures or opportunities ,openings,1
Clothes cupboard ,wardrobe,1
Social venue,nightclub,4
Traveller who pushes the pedals ,cyclist,1
