CLUE,ANS,POS,FOUND IN
Fragrant flower ,lily,13,Lily of the valley's fragrance
Watch - intellect ,mind,5,Mind-nourishing experience
Brave guy ,hero,5,Heroic
Feral ,wild,1,Wild animals living among humans
All assets and liabilities ,estate,13,Estate planning (considering asset distribution and settling liabilities in the future)
Painful ,sore,5,Debilitating soreness
Police weapon ,taser,7,Taser: An electrical weapon designed to incapacitate individuals by disrupting neural signals through electrical currents.
Appealing to emotion rather than actuality ,sentimental,5,Sentimental narrative
Baby swan ,cygnet,2,"Cygnet (young swan, more specifically for the European species)"
Set of clothes,outfit,8,Outfit collection
Surprise greatly or daze ,stun,10,Stunned
English cheese or cat ,cheshire,1,"Cheshire-cheese-cat (a play on ""Cheshire Cat,"" a fictional character known for its unusual grin, referencing both the famous British town and cheese type)"
Seraph ,angel,2,Angelic being
'. . . . . . speaks louder then words' ,action,1,Actions
Culinary herb ,coriander,11,Cilantro (also known as coriander)
