CLUE,ANS,POS,FOUND IN
Died by submersion ,drowned,9,Drowned (in the context of death)
Important historical period,era,1,Pivotal era
Grumbler ,grouch,20,Grouchy demeanor
Muck ,dirt,3,Dirty
Automaton resembling a human,android,3,"Autonomous android: An artificial personality that can perform tasks typically done by humans, equipped with lifelike capabilities and movements."
Money lodged to secure release pending trial ,bail,1,Bail bond
Glue ,adhesive,1,Adhesive substance
Item of make-up ,lipstick,6,Lipstick shade
Old nursery rhyme king ,cole,7,"Old King Cole (referencing the traditional English song ""Old King Cole"")"
"Eg, Tuesday ",weekday,1,Weekday morning
Chant ,sing,7,Sing-song
Mouth-organ ,harmonica,9,Mongolian harmonica
Secret police of the former German Democratic Republic,stasi,1,"Stasi (short for Hauptverwaltung Aufklärung, meaning Main Office for the Collection of Information)"
Penalty appended to driving licence ,endorsement,13,Restrictive license endorsement
Guardian ,keeper,2,Safekeeper
"Competent, fit ",able,8,Knowledgeable
