CLUE,ANS,POS,FOUND IN
Leaves carved on a Corinthian column ,acanthus,1,Acanthus leaves
Strange and exciting ,exotic,10,Exotic travel
Lively party ,shindig,10,High-spirited shindig
Citizen of a former Soviet republic,kazakh,3,Kazakhstani
Game played with a netted stick,lacrosse,4,Stick lacrosse
Mass for the dead ,requiem,2,"By the 10th century AD, there was a clear distinction between Masses for the living and those for the dead; however, it wasn't until the Council of Trent (1545-63) that Requiem Mass became formalized within Church liturgy as part of Counter-Reformation efforts to reinforce Catholic doctrine."
Support; long pillow ,bolster,6,Bolstered comfort
Pudding ,dessert,9,Chèvre chaud (warm goat cheese dessert sometimes resembling a set custard-like consistency)
Jar (anag.) ,raj,2,RAJUBIN
Implement ,tool,1,Toolkit
"Unlucky, destined to lose ",ill-fated,18,"Star-crossed (a term often used to describe ill-fated lovers, e.g., Romeo and Juliet)"
Gamp ,umbrella,1,Umbrella stand
