CLUE,ANS,POS,FOUND IN
Ancient stringed instrument ,lyre,3,"Lyre - A classical instrument from Greek antiquity, often associated with Apollo and Orpheus."
Cries of wild geese ,honks,2,Honks (plural of honk)
Desert in China/Mongolia; cauliflower (Ind.) ,gobi,1,"Gobi (the desert itself, also a type of cabbage in some dialects)"
Formal dress ,attire,9,Cocktail dress (if less formal than black-tie attire is acceptable)
Take a pew,sit,3,Sit down
Relating to verse - based on the metre ,metric,19,Metrical foot type
Celestial body of hot gases ,star,2,Star (as stars are essentially large spheres of plasma held together by gravity)
Reach ,attain,13,"To attain, as in ""reach one's potential""."
"Guard, keeper ",warden,5,"Warden (often associated with prisons or wildlife, but also can be used for any protected area)"
Irrational fear ,phobia,3,"Extensive experience in cognitive-behavioral therapy (CBT) techniques, enabling her to assist patients in overcoming phobias related to language constructs.amoeba proteus"
Those fully grown ,adults,2,Adults (in human context)
Imperial land measurement ,acre,1,Acreage
