CLUE,ANS,POS,FOUND IN
Celestial body ,star,3,Star (like our Sun)
Prejudice ,bias,1,"Evelyn Witts, I would approach the crossword clue ""Prejudice"" with an understanding that it generally refers to preconceived opinion or bias without just grounds or before sufficient knowledge"
"Wife of Leofric, an early streaker! ",lady godiva,2,Lady Godiva (famous for her naked horse ride)
Sleep-like state ,trance,20,Trance (a trance can be similar to a sleep-like state)
1987 Best Actress Oscar winner for 'Moonstruck' ,cher,1,"Cher (Cher won the Academy Award for Best Actress in a Leading Role for her performance as Loretta Castorini in ""Moonstruck"")"
Night attire ,pyjamas,12,Pyjamas (British spelling for pajamas)
Assassinated US president ,kennedy,2,Kennedy - John F
Oriental two-wheeled carriage,rickshaw,4,Cycle rickshaw
"Cringing, fawning ",servile,21,Servile homage
"Of skin, yellowish in colour ",sallow,3,Sallow complexion
Playing card; sailor ,jack,1,"Jack Tar (nickname for a sailor, ""tar"" being used in naval vernacular to mean seaman or common sailor, which is also slang for playing cards due to the 'Tar' brand)"
Swimming stroke ,crawl,6,Front crawl (synonymous with freestyle)
Small narrow river ,stream,2,Streamlet
Sacred beetle ,scarab,2,Scarab (associated with Egyptian mythology)
Push lips out as sign of annoyance ,pout,1,Pouting
