CLUE,ANS,POS,FOUND IN
Ben Hur's car ,chariot,1,Charioteer
Pay no attention to ,ignore,2,Ignore completely
Ignites or illuminates ,lights,4,Lights up
Of the same value ,equal,1,Equal: Having the same numerical value or worth as another item.
Book of the Bible (wrongly) attributed to Solomon ,song of songs,3,"Song of Songs (commonly associated with King Solomon due to the poetic content and themes; however, it might not be solely attributed to him)"
Ethylene glycol ,antifreeze,1,Antifreeze component in car coolants
Priest's assistant,server,9,"Altar server (less likely if the focus is on their role as an assistant, more common for acolytes or subdeacons)"
A tough and testing time ,ordeal,18,Trial ordeal
Scientist; type of shop ,chemist,2,Chemistry supply center
Danger ,hazard,1,Hazardous
Dorset seaside resort ,swanage,2,Swanage Beach
Gobbledygook,gibberish,16,Lingual gibberish
