CLUE,ANS,POS
Woven or knitted cloth,fabric,2
Nebraska city ,omaha,2
Slangy adjective for harking back to the past ,retro,1
Steam bath ,sauna,1
Crusty end of a loaf ,heel,1
Unyielding,rigid,2
"Tedium, ennui ",boredom,1
Royal seat ,throne,1
Piece of writing ,essay,1
Permanent ,enduring,1
Let fall ,drop,3
Honest and open ,candid,6
Spout for discharging fluid ,nozzle,2
Wood ,timber,1
Works for small orchestra ,chamber music,1
Plan,blueprint,2
Overdue,late,1
Domestic animal ,cat,1
Short period of wintry weather ,cold snap,4
Fiend ,demon,2
Reverberate ,echo,1
Troubles ,difficulties,3
"Catastrophe, tragedy ",disaster,1
Speed up ,quicken,5
Large unit of old Roman army ,legion,1
Pigs' feet,trotters,2
Arthur's capital ,camelot,1
Ship's steering apparatus ,rudder,2
Painful heart condition ,angina,1
Owns up or grants entrance to ,admits,1
