CLUE,ANS,POS
One who believes there is no god,atheist,1
Limiters of horse's vision ,blinkers,1
Analgesic drug ,codeine,18
Bird kept for eggs and meat ,fowl,6
"They're from Limassol, say ",cypriots,1
Facade ,frontage,4
Gifts,donations,17
Stir (up public opinion?),agitate,1
"Sea-god, son of Poseidon ",triton,2
Broadcaster ,newsreader,11
Rubbish dropped ,litter,1
Backpacking ,trekking,1
Person unknown ,stranger,3
Highly improper ,scandalous,6
Tiny mountain on the lawn? ,molehill,1
Unexpected failure or error ,glitch,2
Grinding tooth ,molar,4
Electricity point ,socket,1
Dance originating in Cuba ,rumba,6
Part of finger ,nail,1
Metal fixing pin ,rivet,4
Oration,speech,1
Male relatives ,uncles,3
Togetherness ,unity,2
"Juicy stone-fruit, orange-pink when ripe ",apricot,3
Reinstate ,restore,6
Cessation of hostilities to allow peace talks ,truce,1
Wicked giant ,ogre,6
