CLUE,ANS,POS,FOUND IN
Charge with crime ,indict,3,Indictment
Go ahead; element ,lead,2,Take the lead
Money bag ,purse,2,Purses
Repulsive ,ugly,18,Ugly and repulsive (combination of visual and taste/smell aversion)
Cold dish ,salad,7,Bracing salad
"Goal, aim ",objective,1,Objective: To achieve a specific result through planning and action
Vase with handles ,urn,3,Urn or mortar
Garden pest ,aphid,1,Aphids
Thread or tall tale ,yarn,7,Spinning yarns
Weirdly funny ,wacky,10,Wacky jests
A brief or casual look ,glance,1,Quick glance
Harvests ,crops,2,Bountiful crops
Period of rule ,reign,1,Monarch's reign
Charged particle,ion,1,Ionized atom or molecentic
