CLUE,ANS,POS
Fewer ,less,1
Film ,movie,1
Forgive sins,absolve,1
Defy ,flout,3
Wryly satirical ,ironic,2
Renounce (a belief) ,recant,3
Sorcery -- conjuring ,magic,1
Golf ball support ,tee,1
Book of maps ,atlas,1
Quavering,tremulous,9
Loop of rope with a slip knot,noose,5
Amiss ,awry,1
Artillerymen,gunners,1
Arab sailing ship ,dhow,1
Bequest ,legacy,1
Aristocratic lady,countess,2
A feeling of righteous anger,outrage,2
Low spirits,melancholy,2
The easing of tensions between nations ,detente,1
Large military force,army,1
