CLUE,ANS,POS,FOUND IN
Former currency of Portugal,escudo,4,Cruzeiros (used as a subdivision of escudos during certain times)
State of central US ,nebraska,11,"Key regions include the Midwest, comprising states like Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, and Wisconsin; the Great Plains stretching across several central U.S"
"Dirty, grimy ",grubby,16,Grubby fingers
"Henrik -, dramatist from fourteen down (Hedda Gabler) ",ibsen,10,Henrik Ibsen
"Eg, native of Teheran ",iranian,2,Iranian descent
"Covered ground qith mixtureof straw, leaves etc ",mulched,4,Mulched garden bed
Darkness ,night,4,Midnight blue
Smithy ,forge,2,Forge: The place where metal is heated and shaped by blacksmithing techniques.
Assault ,attack,1,Violent attack
Level or smooth ,even,1,Even surface
Plant with small blue flowers ,forget-me-not,1,Forget-me-nots
Elongated fish ,eel,8,Electric eel
African country -- I am a bin (anag) ,namibia,14,Namibia (not an exact match but notable for the shared starting sound)
Business that serves other businesses ,agency,4,Staffing Agency for Corporations
Old name for Spanish peninsula ,iberia,1,"The word ""Iberia"" has its roots in ancient Latin (""Hiberia"") and Greek (""Iberos""), both of which refer to the region or people inhabiting this area."
Entrust with secret ,confide,1,Confide in discreetly
Vigour ,energy,10,Impetuous (in the context of strong energy or enthusiasm)
Viral disease causing paralysis ,polio,1,Poliomyelitis
