CLUE,ANS,POS
"Blend, combine ",meld,8
Feudal subject ,serf,2
More mature ,older,1
Fanaticism ,zealotry,3
German engraver ,durer,1
Opportunity or luck ,chance,1
Absorbent cloth ,towel,3
Empty bombast often found in balloon ,hot air,1
Good at speaking (a foreign language?),fluent,1
Footpath ,lane,10
Noticed ,spotted,10
Time without end ,infinity,4
Take a case to a higher court for review ,appeal,1
Angle in astronomy ,azimuth,2
Cease ,stop,1
"Start, beginning ",onset,5
Despotism ,tyranny,1
Dove's call ,coo,1
Of late ,recently,1
"Friendly, generous, considerate ",kind,1
Pose; point of view ,attitude,4
Obligation,duty,2
