CLUE,ANS,POS
In a tidy manner ,neatly,1
Cultivated plot of ground ,garden,8
Pull hard ,heave,4
Welsh dog ,corgi,1
Irish county - Lincolnshire market town,louth,10
Particular feature ,aspect,10
Waterway ,canal,4
Island country in the Persian Gulf ,bahrain,1
Monkey - factor in blood ,rhesus,7
Chaser of criminals for reward ,bounty hunter,1
Bring to a close ,end,2
Type of savoury tart ,quiche,1
Head of US company - tried pens (anag) ,president,5
Vocalist ,singer,1
Job ,occupation,4
Act imposed for sin ,penance,1
"Go regularly to, church perhaps ",attend,1
Perceive,notice,3
Ungenerous,stingy,3
Rotate ,spin,1
Forbearing ,tolerant,3
Rainwater channel,gutter,2
Of dogs,canine,1
Price of passage ,fare,1
"Hat, for a country-and-western singer perhaps",stetson,2
Outline drawing ,sketch,1
Abraham's wife (OT) ,sarah,1
Reasoning ,logic,8
Power of creative thought ,imagination,1
End of day ,sunset,2
