CLUE,ANS,POS
One bringing in goods to country ,importer,1
Completely ,thoroughly,12
Conforming to the accepted beliefs of a religion ,orthodox,5
Artist's workplace,studio,1
Units of heat ,therms,11
Amount left over ,excess,6
12am ,midnight,1
Native of London's East End ,cockney,1
Diminished,reduced,2
Ship's load ,cargo,1
Warplane ,fighter,1
Destructive insect,locust,3
"Fingers, toes and numbers",digits,1
Science of sound ,acoustics,1
"Distinguish, make out ",discern,1
Hemlocked philosopher ,socrates,1
"Rescue (of) ship, etc",salvage,1
De-sex ,neuter,1
Administrative body ,council,3
"Leonhard --, C18 Swiss mathematician ",euler,1
French channel port ,calais,1
Purloin ,steal,1
Small island ,eyot,7
To do with or like horses ,equine,2
