CLUE,ANS,POS
Verbally superfluous ,tautological,2
Bone in lower leg ,tibia,1
Requiring speedy action,urgent,1
Self-centred ,egocentric,1
"Alters, makes right ",amends,2
Ship's smokestack ,funnel,1
Unjust ,unfair,4
Shellfish ,shrimp,3
Sikh headdress ,turban,1
Citrus fruit ,lime,3
Car's home (or hospital?) ,garage,1
Entertaining ,amusing,1
"Notable, full of incidents ",eventful,1
Lowest point ,nadir,7
Remember or summon back ,recall,1
Son of a sovereign ,prince,2
Co-operative friend,ally,3
Someone repairs tall church structures,steeplejack,6
Large animal ,elephant,1
Hairy aromatic perennial herb strongly attractive to some pets,catnip,1
Person sent out to gain information,scout,5
Celestial body ,planet,1
The study of religion ,theology,1
