CLUE,ANS,POS
Old sailors' dance,hornpipe,1
Refuse to be associated with ,repudiate,1
High-quality tea ,darjeeling,2
"Amount, aggregate ",sum,1
Disney film,bambi,3
Barred enclosure for animals ,cage,1
Mischievous fairy ,pixie,1
Room ,chamber,16
Least powerful ,weakest,1
"Canted, angled ",tilted,13
Expressive movements ,gestures,1
Assignation; fruit ,date,2
Civilian soldiery ,militia,1
More rapid ,speedier,3
Great Greek author of the Odyssey ,homer,1
Changes from one position to another ,shifts,2
Grill for outdoor cooking ,barbecue,1
Large marsupial ,kangaroo,1
Out of the ordinary ,unusual,1
Smell ,reek,9
One from Salonika ,greek,2
Probity ,righteousness,19
In full view,openly,7
Prison accommodation,cell,1
Puts off till a later time,defers,4
Make compulsory ,mandate,2
Song from an opera ,aria,1
The Red Planet ,mars,1
Of the stars,astral,2
