CLUE,ANS,POS
Predicted ,foreseen,16
Leg-wear for women ,tights,3
Device for stitching ,sewing machine,1
Trespasser ,intruder,2
Classifies ,sorts,19
Rubbed out ,erased,1
Everyone ,all,1
Extravagant or pretentious in conception or intention,high-flown,15
Jester ,fool,7
Living being ,animal,16
Quantities of paper ,reams,1
Organs of hearing ,ears,1
Writing implement ,pencil,2
Concise - terse ,laconic,5
Springiness ,elasticity,2
Covered in folds of cloth ,draped,2
Scribbles absent-mindedly ,doodles,1
Manifestation of a deity; cyberspace icon ,avatar,1
Writer of fiction books ,novelist,1
Structure for transporting ,vehicle,1
Dog lead ,leash,3
Unit of weight; cat ,ounce,2
High-birthrate period ,baby boom,1
