CLUE,ANS,POS
Supporter ,ally,3
Projectile from bow ,arrow,1
"Grant, confer ",award,1
"Concurred, assented ",agreed,1
Lasting ,durable,2
Culmination,climax,5
Goddess of retribution ,nemesis,1
Military encirclement ,siege,1
Stole ,purloined,1
Tropical fruit ,mango,1
Book by Defoe,moll flanders,2
Wrap; pupa's protection ,cocoon,2
Involving death ,fatal,2
Grossly overweight ,obese,1
"In music, below the correct pitch ",flat,1
Ancient vehicle ,chariot,1
Pack away ,stow,1
Avoiding the company of others,antisocial,6
Golf ball support,tee,1
"Burning, corrosive ",caustic,12
Ballroom dance,waltz,1
Apparatus for heating,radiator,2
Region of NE France bordering on English channel ,normandy,1
"The ""single currency""",euro,1
Thieving intruder ,burglar,1
Novel by Louisa May Alcott ,little women,1
Public speaker ,orator,1
