CLUE,ANS,POS,FOUND IN
Eastern ,oriental,3,"Orientalism: The scholarly study and representation of Eastern cultures and traditions by Western scholars, often characterized by romanticization and exoticism."
Die away ,dwindle,7,Dwindle quietly
Plant from a corm,crocus,1,"Crocus: A genus of herbaceous, spring-flowering plants with underground storage organs called corms."
Soup spoon ,ladle,1,Broth ladle
Speak contemptuously or drink informally ,scoff,6,Scoffing conversation
Brushwood ,scrub,2,Scrubland habitat
Destructive insect ,pest,1,Pestilential
Charity garden party ,fete,17,Community garden fete for a cause
Taking a picture of ,imaging,15,Macro photography: A type of close-up imaging that reveals small details not visible to the naked eye by using special lenses and lighting techniques.
Vote in ,elect,2,Electoral roll
Try Mel for the flowering shrub ,myrtle,5,Grow Myrtus communis (Myrtle bush)
Such as is found in the Greek dish keftedes ,meatball,1,Meatballs (keftedes are a type of meatball)
Slight advantage,edge,2,Minor edge
Somewhat rough (sea),choppy,4,Mildly choppy sea conditions
