CLUE,ANS,POS,FOUND IN
Died by submersion ,drowned,2,Drowned person
Important historical period,era,5,Cold War Era
Muck ,dirt,2,Dirty
Automaton resembling a human,android,5,Android-like machine
Money lodged to secure release pending trial ,bail,1,Bail Bond
Chant ,sing,8,Sing-song tone
Broadcast ,transmit,1,Transmitted widely
Prophesy ,foretell,19,Foretelling of events
Illustration ,example,9,Illustrative example
Guardian ,keeper,3,Safekeeper
"Competent, fit ",able,4,Capable
French impressionist painter ,renoir,2,Pierre-Auguste Renoir
Composer or performer ,musician,4,Adept musician
Large gun ,cannon,6,Huge cannon
Readily apparent ,evident,4,Evidently visible
Freshwater sea of Israel ,galilee,2,Sea of Galilee
Strong wind ,gale,7,Gale-like
Origins or derivations ,sources,10,"Tracing back to Middle English ""famine,"" denoting scarcity of resources including food"
"Source, derivation ",origin,1,"Originating from the Latin word ""sorcus"" which means a small stream or rivulet."
Mental picture; idol ,image,5,Mentally vivid image
Reckoning of a debt or of votes ,tally,4,Tallying
Jealousy ,envy,9,Envying one's possessions
Computer network ,internet,7,Internet access point
Devotion (to a task) ,dedication,18,Heartfelt dedication
Pedantically find fault ,nitpick,11,Excessive nitpicking
Cut of meat from the lower back and sides,loin,2,Loin roast
"Stately old dance, takes only a minute ",minuet,4,Minuet stately
