CLUE,ANS,POS
Without delay or hesitation ,promptly,3
French-speaking Belgian ,walloon,4
Hawaiian capital ,honolulu,1
Dot and dash signals ,morse code,1
Funny remark ,quip,2
Pay for someone's food or drink ,treat,12
"Small cucumbers, usually pickled ",gherkins,1
Roman god of the sea ,neptune,1
Dry run ,rehearsal,1
Previous ,earlier,5
Large drinking vessel ,tankard,18
"Amuse, divert ",entertain,1
Gave loud gleeful chuckles ,chortled,2
Liquid applied to the skin,lotion,1
Enquiry into voters' opinions as they leave the voting station ,exit poll,1
Rock layer ,stratum,1
Free time ,leisure,1
Not illuminated ,unlit,14
Data processor ,computer,4
Slanting surfaces ,slopes,1
Virtuous and principled ,moral,3
"Boggiest, muckiest ",muddiest,5
Snout,nose,1
Cursory or nonchalant ,casual,1
Diving waterbird ,grebe,10
Hillbilly music,bluegrass,1
Informal father ,dad,1
Portray ,depict,1
Courted,wooed,4
Kingdom ,realm,6
Small avian nectar-eater,hummingbird,1
Contest ,match,6
"Source, derivation ",origin,1
Inherent character ,nature,3
They enter by force to conquer ,invaders,1
