CLUE,ANS,POS
Departure ,leaving,2
Backache ,lumbago,8
"Stir, excite ",agitate,1
"Prescribed course of diet, exercise, etc ",regimen,1
Providing (a baby) with milk ,breastfeeding,13
(Sweet) older lover? ,sugar daddy,2
Japanese raw fish dish ,sashimi,1
Adoration ,worship,2
Military trainees ,cadets,2
One-horse carriage,gig,1
Denver's state ,colorado,1
Charming ,delightful,5
Switch (between states) ,toggle,1
Victor ,winner,1
Travel document ,passport,1
Cylinder,tube,1
Painful muscle contraction ,spasm,1
Falsely sentimental ,mawkish,1
New England state ,maine,1
Small stem ,sprig,15
Mountainous Welsh region ,snowdonia,1
Disentangle ,unravel,3
Not fortunate ,unlucky,2
Pure whisky,malt,5
