CLUE,ANS,POS
Gas formed by vaporizing water at 100?C ,steam,1
Powerful pre-1871 state of central Europe ,prussia,2
Reptile with two pairs of legs ,lizard,1
Aubergine ,eggplant,1
Recede ,ebb,8
Nationality of citizens of Helsinki ,finnish,1
Scand. cured salmon ,gravlax,2
Terribly sad and distressing ,tragic,4
Entrance round the corner of the house,side door,1
Mary Shelley's monster ,frankenstein,4
Incapable of motion ,immobile,1
A thieving bird ,magpie,5
Showy flower ,orchid,1
"Deadlock, stalemate",impasse,1
Teesside town ,middlesbrough,1
Night-flying insect ,moth,1
Spiny succulent ,cactus,1
Imaginary place of great wealth and opportunity ,el dorado,1
British naval commander at Trafalgar ,horatio nelson,1
Cosmos ,universe,8
"Detached, kept apart ",isolated,3
Claw ,talon,1
