CLUE,ANS,POS
Food for queen and larvae ,royal jelly,1
Caw ,croak,1
Keep back ,withhold,6
Highly skilled musician ,virtuoso,2
Betrayal of a trust ,treachery,2
Descend vertical slope using rope ,abseil,1
"Hard to pin down, slippery ",elusive,1
Remove hair (which could be narrow) ,shave,1
First ,initial,2
Patron or backer ,sponsor,2
Knee-cap ,patella,1
Prophet ,oracle,3
Official ban on trade ,embargo,1
Cry like a wolf,howl,1
Wide area ,expanse,1
Chess piece ,knight,3
Strum monotonously ,thrum,6
