CLUE,ANS,POS
Without delay or hesitation ,promptly,3
Ship's flag and junior officer ,ensign,1
Pay for someone's food or drink ,treat,1
Nil ,zilch,13
"Outlook, aspect ",prospect,15
Roman god of the sea ,neptune,1
Lowest point ,nadir,2
"Bug, fault in the system ",glitch,1
Dry run ,rehearsal,2
Previous ,earlier,7
Large truck ,lorry,5
Glasses held on by nose clip ,pince-nez,1
Apparition; phantom,wraith,5
Liquid applied to the skin,lotion,5
Enquiry into voters' opinions as they leave the voting station ,exit poll,1
Rock layer ,stratum,2
Not illuminated ,unlit,5
"Of reform, fundamental and innovative ",radical,11
Gun; plunder ,rifle,3
Downright - deviation ,sheer,3
Snout,nose,1
Existing in name only ,nominal,3
Hillbilly music,bluegrass,1
Informal father ,dad,1
Portray ,depict,3
Small avian nectar-eater,hummingbird,1
Contest ,match,4
"Source, derivation ",origin,2
Inherent character ,nature,2
Synthetic material ,polystyrene,12
They enter by force to conquer ,invaders,1
