CLUE,ANS,POS
Dessert ,sorbet,10
Irish lakes or arms of the sea ,loughs,1
Small peach-like fruit ,apricot,4
Severe flood ,deluge,1
Secret plot; clique ,cabal,7
"Detested, loathed ",abhorred,1
Blind guess,shot in the dark,6
Solvers of practical problems using scientific knowledge ,engineers,3
Do away with ,abolish,1
Greek epic wanderings of Ulysses ,odyssey,1
Rare ,uncommon,3
Tear into scraps ,shred,2
Empty talk ,hot air,6
Sanskrit treatise on the art of love,kama sutra,1
Flat raised land ,plateau,1
Burial chamber ,tomb,2
Exaggerated the merits of (something) ,oversold,2
Riding trousers ,breeches,1
Standard ,norm,1
Inn ,hotel,1
Brazilian tree or its wax ,carnauba,1
"Wheedle, coax ",cajole,2
Recovery of youth,rejuvenation,2
Folded and filled tortilla ,taco,2
Moon feature ,crater,1
Rebirth in a new body ,reincarnation,5
Bring back into good condition ,rehabilitate,1
