CLUE,ANS,POS
Someone not aristocratic or royal ,commoner,1
"Grew, progressed, evolved ",developed,1
Supporter in a conflict,ally,14
Sickness of the stomach ,nausea,5
Unrefined ,crude,6
Suffering of body or mind ,pain,3
Roman god ,cupid,15
Seeker of alms ,beggar,1
By word of mouth ,oral,3
Eccentric person like peculiar sphere ,oddball,1
"View, judgement ",opinion,1
French soft cheese ,brie,1
Golf peg ,tee,1
Small piece ,bit,3
Slightly indecent ,risque,14
Visualise ,imagine,1
Fe ,iron,1
Transparent blocks that separates beams of light into all visible colours ,prisms,1
Strong ,potent,7
Legal representative ,lawyer,2
